Symbiont accepted name;Host accepted name;Ocean origin;Region origin;Country origin
Symbiodinium sp.;Mycedium elephantotus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Mycedium elephantotus;Pacific;Phuket;Thailand
Symbiodinium sp.;Mycedium elephantotus;Pacific;Phuket;Thailand
Symbiodinium sp.;Mycedium elephantotus;Pacific;Phuket;Thailand
Symbiodinium sp.;Mycedium elephantotus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Mycedium elephantotus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Mycedium elephantotus;Pacific;Phuket;Thailand
Symbiodinium sp.;Mycedium elephantotus;Pacific;Phuket;Thailand
Symbiodinium sp.;Mycedium elephantotus;Pacific;Phuket;Thailand
Symbiodinium sp.;Mycedium elephantotus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Mycedium elephantotus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Mycedium lactuca;Pacific;Phuket;Thailand
Symbiodinium sp.;Mycedium lactuca;Pacific;Phuket;Thailand
Symbiodinium sp.;Mycedium paeonia;Pacific;Phuket;Thailand
Symbiodinium sp.;Mycedium paeonia;Pacific;Phuket;Thailand
Symbiodinium sp.;Mycedium sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Mycedium sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Mycedium sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Mycedium sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Nephthea sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Nephthea sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Oulastrea sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Oulastrea sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Oulastrea sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Oulastrea sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Oulophyllia crispa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oulophyllia crispa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oulophyllia crispa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oulophyllia crispa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oulophyllia crispa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oulophyllia crispa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oxypora lacera;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oxypora lacera;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oxypora lacera;Pacific;Phuket;Thailand
Symbiodinium sp.;Oxypora lacera;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oxypora lacera;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oxypora lacera;Pacific;Phuket;Thailand
Symbiodinium sp.;Oxypora sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Oxypora sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pachyseris rugosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pachyseris rugosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pachyseris rugosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pachyseris rugosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pachyseris rugosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pachyseris rugosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pachyseris sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pachyseris sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pachyseris sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Pachyseris sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Pachyseris speciosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pachyseris speciosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pachyseris speciosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pachyseris speciosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pachyseris speciosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pachyseris speciosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Palythoa sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Palythoa sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Palythoa sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Palythoa sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Palythoa sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Palythoa sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Palythoa sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Palythoa sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Palythoa sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Palythoa sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Palythoa sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Palythoa sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Palythoa sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Paralemnalia sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Paralemnalia sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona decussata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona decussata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona decussata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona decussata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona decussata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona decussata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona duerdeni;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona duerdeni;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona explanulata;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona explanulata;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona explanulata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona explanulata;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona explanulata;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona explanulata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona explanulata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona explanulata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona explanulata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona explanulata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona explanulata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona explanulata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona explanulata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona explanulata;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona maldivensis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona maldivensis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona minuta;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona minuta;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona varians;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona varians;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona varians;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona venosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pavona venosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pectinia africanus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pectinia africanus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Indian;Western Indian;Tanzania
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Physogyra lichtensteini;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra contorta;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra contorta;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra daedalea;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra daedalea;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra daedalea;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra daedalea;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra daedalea;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra daedalea;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra daedalea;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra daedalea;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra daedalea;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra daedalea;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra deformis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra lamellina;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra lamellina;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra limax;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra pini;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra pini;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra pini;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra pini;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra pini;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra pini;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra pini;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra pini;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra pini;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra sinensis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sinensis;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Platygyra verweyi;Pacific;Phuket;Thailand
Symbiodinium sp.;Platygyra verweyi;Pacific;Phuket;Thailand
Symbiodinium sp.;Plerogyra sinuosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Plerogyra sinuosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Plerogyra sinuosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Plerogyra sinuosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Plerogyra sinuosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Plerogyra sinuosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Plerogyra sinuosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Plerogyra sinuosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Plerogyra sinuosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Plerogyra sinuosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Plerogyra sinuosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Plerogyra sinuosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Plerogyra sinuosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Plerogyra sinuosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Plesiastrea versipora;Indian;Western Indian;Tanzania
Symbiodinium sp.;Plesiastrea versipora;Indian;Western Indian;Tanzania
Symbiodinium sp.;Plesiastrea versipora;Indian;Western Indian;Tanzania
Symbiodinium sp.;Plesiastrea versipora;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora damicornis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora damicornis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora damicornis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora damicornis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora damicornis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora damicornis;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora damicornis;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora damicornis;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora damicornis;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora damicornis;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora damicornis;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora damicornis;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora damicornis;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora eleganms;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora eleganms;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora eydouxi;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora eydouxi;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora eydouxi;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora eydouxi;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora eydouxi;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora eydouxi;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora eydouxi;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora eydouxi;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora eydouxi;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora eydouxi;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora eydouxi;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora eydouxi;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora eydouxi;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora eydouxi;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora eydouxi;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora eydouxi;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora eydouxi;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora meandrina;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora meandrina;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora meandrina;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora meandrina;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora meandrina;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora meandrina;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora verrucosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora verrucosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora verrucosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora verrucosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora verrucosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora verrucosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora verrucosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora verrucosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora verrucosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora verrucosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora verrucosa;Indian;Western Indian;Tanzania
Symbiodinium sp.;Pocillopora verrucosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora verrucosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora verrucosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora verrucosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Pocillopora verrucosa;Pacific;Phuket;Thailand
Symbiodinium sp.;Podabacia crustacea;Indian;Western Indian;Tanzania
Symbiodinium sp.;Podabacia crustacea;Indian;Western Indian;Tanzania
Symbiodinium sp.;Podabacia crustacea;Pacific;Phuket;Thailand
Symbiodinium sp.;Podabacia crustacea;Pacific;Phuket;Thailand
Symbiodinium sp.;Podabacia crustacea;Pacific;Phuket;Thailand
Symbiodinium sp.;Podabacia crustacea;Pacific;Phuket;Thailand
Symbiodinium sp.;Polyphyllia talpina;Pacific;Phuket;Thailand
Symbiodinium sp.;Polyphyllia talpina;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites cylindrica;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites cylindrica;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites cylindrica;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites cylindrica;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites cylindrica;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites cylindrica;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites lobata;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites lobata;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites lobata;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites lobata;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites lobata;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites lobata;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites lobata;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites lobata;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites lutea;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites lutea;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites lutea;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites lutea;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites lutea;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites lutea;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites lutea;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites lutea;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites lutea;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites lutea;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites nigrescens;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites nigrescens;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites nigrescens;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites nigrescens;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites profundus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites profundus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites profundus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites rus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites rus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites rus;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites rus;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites rus;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites rus;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites rus;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites sp.;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites sp.;Indian;Western Indian;Tanzania
Symbiodinium sp.;Porites stephensoni;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites stephensoni;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites stephensoni;Pacific;Phuket;Thailand
Symbiodinium sp.;Porites stephensoni;Pacific;Phuket;Thailand
Symbiodinium sp.;Psammocora contigua;Pacific;Phuket;Thailand
Symbiodinium sp.;Psammocora contigua;Pacific;Phuket;Thailand
Symbiodinium sp.;Psammocora contigua;Pacific;Phuket;Thailand
Symbiodinium sp.;Psammocora contigua;Pacific;Phuket;Thailand
Symbiodinium sp.;Psammocora contigua;Pacific;Phuket;Thailand
